,tweet_text,date,sentiment
3906,"Signing off as @PSBRob, fellow babies. Please be nice to each other. If anyone hears of job openings for a washed-up former sports journalist with limited skills, do share. Taking vacation next week and plan to charge it to Ted Underhill’s American Express card. Want the number?",2020-05-01 17:34:50+00:00,1
3907,Clearly you didn't actually read my tweet because it was a simple question. Where are your contactless debit or credit cards??? @americanexpress has loads...where are yours???,2020-05-01 17:31:57+00:00,1
3908,Good news for Hilton Honors American Express Aspire cardholders. ,2020-05-01 17:27:40+00:00,1
3909,.@AmericanExpress did $44 billion in revenue last year but continues to shave 1/100ths of a percent of my (previously) high-yield accounts. Like I won't notice. Lol. Thanks assholes ,2020-05-01 17:19:36+00:00,1
3910,"I make sure to use @AmericanExpress when ordering from @Doordash. AMEX is great anyways, but when I've had to reverse charges against Doordash due to shoddy service and a denied refund, it's a very simple process via AMEX website. Luckily, @UberEats just became avail in my area..",2020-05-01 17:18:00+00:00,1
3911,This don’t make no damn sense for American Express ,2020-05-01 17:14:03+00:00,0
3912,my dad gave me his american express card ,2020-05-01 17:13:53+00:00,0
3913,"Cash App supports debit and credit cards from Visa, MasterCard, American Express, and Discover. Most government-enabled prepaid cards are also supported, but depositing to these cards does not work. ATM cards, Paypal, and business debit cards are not supported at this time. – at Navy Federal Credit Union",2020-05-01 17:11:57+00:00,1
3914,@HawaiianAir and @AmericanExpress Platinum are USELESS. The airline is moving flights and canceling. Won't talk to you unless you are 72 hrs to flight time. AMEX plays the poor child in the room but charges 100's for the privilege of Platinum service? No Refunds OHana,2020-05-01 17:10:53+00:00,-1
3915,fresh #phishing #amex #americanexpress hxxps://sdfhn9238sd.net/ redirect to hxxps://globalonline.personalidentity.aexp.com.sdf23rdf.info/myca/?request_type=LogonHandler&amp;Face=en_US&amp;key=&lt;random_key&gt; ,2020-05-01 17:10:34+00:00,1
3916,"Since today is his birthday, I think it's the perfect time to share the official Wes Anderson American Express commercial. ",2020-05-01 17:08:40+00:00,1
3917,Increased Referral Offers For Referrer On American Express Cards ,2020-05-01 17:07:32+00:00,1
3918,"@AmericanExpress does not care about their loyal customers. @Icelandair stole my money and #amex is doing nothing to help, after their reps lied to me twice over the phone and said I’d get a refund.",2020-05-01 17:06:13+00:00,1
3919,"@SauceyApp very unhappy with your service!!!! I have written you, and there has been no reply, I have gone on your website and sent a message with no reply!!!! I had to put a dispute in with American Express, because you didn’t reply. I even put a remark on the delivery guy.",2020-05-01 17:04:32+00:00,-1
3920,AmericanExpress: jon4sythe Sorry to hear this. Looping in our social customer care team AskAmex to see if they can help with anything. ^E,2020-05-01 17:03:29+00:00,-1
3921,"AmericanExpress: Andrew1374 While the Gold Card continues to offer value across grocery &amp; food delivery, we're continuing to roll out new &amp; relevant Amex Offers &amp; will soon provide all US Consumer Card Members w/ complimentary access to 1 year Premium membership w/ Calm &amp; ha…",2020-05-01 17:03:29+00:00,1
3922,@americanexpress are the new streaming/wireless credits reimbursed if charges are made to authorized user cards as well?,2020-05-01 16:59:01+00:00,1
3923,AmericanExpress: jon4sythe Sorry to hear this. Looping in our social customer care team AskAmex to see if they can help with anything. ^E,2020-05-01 16:58:07+00:00,-1
3924,"AmericanExpress: Andrew1374 While the Gold Card continues to offer value across grocery &amp; food delivery, we're continuing to roll out new &amp; relevant Amex Offers &amp; will soon provide all US Consumer Card Members w/ complimentary access to 1 year Premium membership w/ Calm &amp; ha…",2020-05-01 16:58:06+00:00,1
3925,@HSBC_UK @TSB @AmericanExpress please can you tighten up your security?! 3 bank accounts set up in my name within 2 weeks!,2020-05-01 16:57:36+00:00,0
3926,"Gr8 read @editoremacb of @TimesOfE &gt;&gt;&gt;Women have moved into 'tend &amp; befriend' mode, say women business owners. They're resilient -- but under-resourced. Thx 4 inc #AmericanExpress #SWOB data https://timesofe.com/women-business-owners-are-the-economys-hidden-power/ #womenentrepreneurs #womenowned",2020-05-01 16:50:13+00:00,0
3927,@AmericanExpress @InComm Amex: DO BETTER. Your name is on the card. Take responsibility. MA Attorney general and media outlets have been notified. I suggest other consumers do the same,2020-05-01 16:49:50+00:00,1
3928,Awesome deal RT @dongjunzhao: RT @AmericanExpress: We know needs are evolving &amp; we want to help customers continue to enjoy their Membership during these times. See how…,2020-05-01 16:49:41+00:00,1
3929,"For when u can #travel again look forward to the new 14,000 square foot #CenturionLounge by @AmericanExpress at @flyLAXairport where you can enjoy cuisine by @NancySilverton and luxury pampering #airport #airportlounges #luxurylifestyle #LosAngeles #amexplatinum",2020-05-01 16:48:43+00:00,1
3930,What haopen,2020-05-01 16:44:07+00:00,0
3931,@AmericanExpress I am highly disappointed with your customer service. Your customer service call centers in India is a complete joke!,2020-05-01 16:41:18+00:00,-1
3932,Stay away from the propel card by @AmericanExpress and @wellsfargo there is no fraud protection and they will not credit your account !!! #closedaccount,2020-05-01 16:39:41+00:00,0
3933,"hmm, do I now just to Platinum @Delta @AmericanExpress after I hit threshold #1, and use the Hilton AMEX? so many questions.",2020-05-01 16:36:19+00:00,1
3934,How are you the only credit company that refuses to waive finance charges for the covid pandemic? American Express and Capital One have helped out the American People but Citi refuses???,2020-05-01 16:34:57+00:00,0
3935,I have been calling all I get is the pre Recorded message stating that they can't give me any information to call the IRS I call the I RS,2020-05-01 16:26:41+00:00,0
3936,More American Express platinum benefits to come...stay tuned for updates. ,2020-05-01 16:26:32+00:00,1
3937,"Deadass, UPS, American Express..I’m with it all ",2020-05-01 16:22:46+00:00,0
3938,@British_Airways is it possible to use the “covid” flight voucher and @AmericanExpress companion vouchers together when rebooking a flight?,2020-05-01 16:22:18+00:00,0
3939,@FlyAirNZ please refund my money for my Los Angeles to London flight. I cannot accept a voucher. I still need to get to London. @AmericanExpress needs the waiver form/number,2020-05-01 16:18:52+00:00,0
3940,How are you the only credit company that refuses to waive finance charges for the covid pandemic? American Express and Capital One have helped out the American People but Citi refuses???,2020-05-01 16:18:26+00:00,0
3941,How are you the only credit company that refuses to waive finance charges for the covid pandemic? American Express and Capital One have helped out the American People but Citi refuses???,2020-05-01 16:18:11+00:00,0
3942,How are you the only credit company that refuses to waive finance charges for the covid pandemic? American Express and Capital One have helped out the American People but Citi refuses???,2020-05-01 16:17:51+00:00,0
3943,How are you the only credit company that refuses to waive finance charges for the covid pandemic? American Express and Capital One have helped out the American People but Citi refuses???,2020-05-01 16:17:37+00:00,0
3944,How are you the only credit company that refuses to waive finance charges for the covid pandemic? American Express and Capital One have helped out the American People but Citi refuses???,2020-05-01 16:17:28+00:00,0
3945,"#BerkshireHathaway is also likely to report a huge first-quarter net loss, as investments such as @AmericanExpress @BankofAmerica and the four largest US airlines sank in value",2020-05-01 16:14:46+00:00,1
3946,@googlefi Why can't you fix the way you charge? Not being charged under Wireless Carrier category is making your subscribers lose money with some credit card offers. @AmericanExpress @AmexOffers,2020-05-01 16:14:02+00:00,1
3947,Check your cards! American Express Travel Cards Now Earn More Points on Groceries and Streaming https://www.cntraveler.com/story/american-express-travel-cards-now-earn-more-points-on-groceries-and-streaming via @CNTraveler,2020-05-01 16:13:47+00:00,1
3948,American Express Helps Consumers and Small Businesses Get the Most Out of Membership While Staying Home ,2020-05-01 16:13:10+00:00,1
3949,For first time in years my @AmericanExpress bill has no charges from @Delta. I miss my friends at TSA &amp; the Memphis @DeltaSkyClub,2020-05-01 16:11:20+00:00,1
3950,My first American Express came today ,2020-05-01 16:10:38+00:00,1
3951,"After putting on a mask , walking in the rain to the grocery , waiting online outside my @AmericanExpress card failed to work for a 10 dollar grocery charge. Called at the beginning of the COVID crisis and was told I would be ok to use the card and not pay April #COVID__19",2020-05-01 16:06:45+00:00,0
3952,Bout to book these trips with American Express just in case shit goes left and the airlines try to not refund them,2020-05-01 16:05:34+00:00,-1
3953,".@AmericanExpress Launches ""Stay at Home"" Bonus Points and Statement Credits on Various Cards https://milestalk.com/amex-launches-stay-at-home-bonus-points-and-statement-credits-on-various-cards/",2020-05-01 16:04:07+00:00,0
3954,oh what a life it is 8:30 am and my mom yelling at american express over the phone while i yell to her abt how my psychiatrist didn’t answer my zoom call from the link SHE SENT ME bc i was 8 minutes late,2020-05-01 16:03:37+00:00,-1
3955,AmericanExpress: katherinelester Contact Customer Service at 877-486-5990 for assistance. ^E.,2020-05-01 16:03:13+00:00,0
3956,IANA whois: update for AMERICANEXPRESS New states: https://bit.ly/2ecQkD8,2020-05-01 16:00:35+00:00,1
3957,AmericanExpress: katherinelester Contact Customer Service at 877-486-5990 for assistance. ^E.,2020-05-01 15:58:02+00:00,0
3958,Amid the COVID crisis American Express has - without any notice shut down my credit #americanexpress #crooks,2020-05-01 15:56:36+00:00,-1
3959,"Yes, American Express Companion Certificates with an original expiration date between March 1 and June 30, 2020, are extended for travel through December 31, 2020 :-) Gwendolyn",2020-05-01 15:55:48+00:00,1
3960,"American Express Shakes Up Perks, Now Offering up to $40 a Month in Statement Credit on Streaming Services &amp; Wireless Plans Through December https://thestreamable.com/news/amex-offering-up-to-40-a-month-statement-credit-of-streaming-services-wireless-plans-for-a-limited-time cc @mediagazer",2020-05-01 15:49:56+00:00,0
3961,Awesome deal RT @justin_cohen: RT @AmericanExpress: We know needs are evolving &amp; we want to help customers continue to enjoy their Membership during these times. See how…,2020-05-01 15:49:41+00:00,1
3962,"Also very insulted that it was suggested, with attitude, that I downgrade my card if I felt my yearly fee was too much. It’s not. The lack of support and service when paying extra was the problem. @AmericanExpress should look at training. #listentoyourcustomers",2020-05-01 15:47:44+00:00,1
3963,Can confirm that rumors if TP being added to @Visa @Mastercard @AmericanExpress and @Discover as the new “fifth major” are widely overblown.,2020-05-01 15:47:34+00:00,1
3964,"While I love the perks the #Platinumcard gets, a major downside is the greed and lack of support from @AmericanExpress.",2020-05-01 15:43:46+00:00,1
3965,I’ll have a American Express very soon,2020-05-01 15:43:39+00:00,1
3966,BREAKING: .@Payometry can confirm that rumors of TP being added globally to @Visa @Mastercard @AmericanExpress and @Discover as the “fifth major” ... are overblown. #payments #COVID__19 #CoronavirusLockdown #FridayFeeling,2020-05-01 15:42:36+00:00,1
